address,district,area,bedrooms,garage,type,rent,total,area_z,bedrooms_z,garage_z,standard_score,high_standard,standard_score_type,high_standard_type
Rua Arruda Ferreira,Vila Guilherme,20,1,0,Apartamento,1100,1230,-0.8767533134680295,-1.0421968680895024,-0.9385440628021179,-2.85749424435965,0,-3.438422394297369,0
Rua Aurora,Santa Ifigênia,31,1,0,Studio e kitnet,1075,1393,-0.728111869348576,-1.0421968680895024,-0.9385440628021179,-2.708852800240196,0,-0.6178425043924132,0
Rua Torquato Tasso,Vila Prudente,60,2,0,Casa,1700,1773,-0.336238971215471,0.03257732861801848,-0.9385440628021179,-1.2422057053995705,0,-2.055248800670201,0
Avenida Júlio Prestes,Vila Galvão,65,2,1,Apartamento,1500,2110,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Arnaldo Cintra,Vila Moreira,50,2,1,Apartamento,2500,2950,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Maranjaí,Vila Monumento,32,1,0,Casa,750,782,-0.7145990107922621,-1.0421968680895024,-0.9385440628021179,-2.6953399416838826,0,-3.23951415301061,0
Rua Oscar Cintra Gordinho,Liberdade,25,1,0,Studio e kitnet,850,1102,-0.8091890206864598,-1.0421968680895024,-0.9385440628021179,-2.78992995157808,0,-1.269941487291868,0
Rua Manuel Leiroz,Vila Penteado,31,1,0,Apartamento,1500,1928,-0.728111869348576,-1.0421968680895024,-0.9385440628021179,-2.708852800240196,0,-3.221970507188523,0
Rua Itapeti,Vila Alpina,42,1,1,Apartamento,1600,2066,-0.5794704252291224,-1.0421968680895024,-0.05536504964913233,-1.6770323429677572,0,-1.8893501807905781,0
Rua Helena Zerrener,Liberdade,23,1,0,Studio e kitnet,753,1162,-0.8362147377990877,-1.0421968680895024,-0.9385440628021179,-2.8169556686907082,0,-1.4873078149250194,0
Rua Antonieta,Picanço,60,2,1,Casa,1700,1857,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-1.411588968200458,0
Rua Natividade Saldanha,São Lucas,22,0,0,Studio e kitnet,900,1126,-0.8497275963554016,-2.1169710647970232,-0.9385440628021179,-3.905242723954543,0,-6.476780737328735,0
Rua Virginópolis,Sacomã,80,2,1,Casa,2426,2529,-0.06598180008919176,0.03257732861801848,-0.05536504964913233,-0.08876952112030562,0,-1.2149799992123138,0
Avenida Joaquina Ramalho,Vila Guilherme,34,1,0,Studio e kitnet,1250,1416,-0.687573293679634,-1.0421968680895024,-0.9385440628021179,-2.6683142245712546,0,-0.29179301294268584,0
Rua Coronel Mursa,Brás,19,1,0,Studio e kitnet,1700,2016,-0.8902661720243435,-1.0421968680895024,-0.9385440628021179,-2.871007102915964,0,-1.9220404701913225,0
Rua da Glória,Liberdade,28,1,0,Studio e kitnet,2000,2327,-0.7686504450175179,-1.0421968680895024,-0.9385440628021179,-2.749391375909138,0,-0.9438919958421406,0
Rua Sete Barras,Vila Moinho Velho,70,2,1,Apartamento,3218,3832,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua Doutor Raul da Rocha Medeiros,Tatuapé,52,2,1,Apartamento,3800,4672,-0.44434183966598273,0.03257732861801848,-0.05536504964913233,-0.46712956069709655,0,-0.43804029621494406,0
Rua Alencar Araripe,Sacomã,50,2,1,Apartamento,1712,2486,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Cônego Vicente Miguel Marino,Barra Funda,38,1,1,Apartamento,2400,2953,-0.6335218594543782,-1.0421968680895024,-0.05536504964913233,-1.7310837771930128,0,-1.9680599579210678,0
Rua Doutor Fleury Silveira,Vila Santa Maria,23,1,1,Casa,700,855,-0.8362147377990877,-1.0421968680895024,-0.05536504964913233,-1.9337766555377225,0,-2.6843283565855325,0
Rua Hermínio Lemos,Cambuci,15,1,0,Studio e kitnet,1150,1194,-0.9443176062495994,-1.0421968680895024,-0.9385440628021179,-2.92505853714122,0,-2.3567731254576256,0
Rua Doutor Bento Teobaldo Ferraz,Várzea da Barra Funda,31,1,0,Apartamento,2100,2429,-0.728111869348576,-1.0421968680895024,-0.9385440628021179,-2.708852800240196,0,-3.221970507188523,0
Avenida Doutor Bernardino Brito Fonseca de Carvalho,Vila Talarico,62,3,1,Apartamento,1700,2217,-0.3092132541028431,1.1073515253255395,-0.05536504964913233,0.742773221573564,0,1.0132695883606901,0
Rua do Tatuapé,Maranhão,32,1,0,Apartamento,1550,1795,-0.7145990107922621,-1.0421968680895024,-0.9385440628021179,-2.6953399416838826,0,-3.2022930629059,0
Rua Monsenhor Francisco de Paula,Vila Aricanduva,46,2,0,Apartamento,1799,1928,-0.5254189910038666,0.03257732861801848,-0.9385440628021179,-1.431385725187966,0,-1.6722734011997766,0
Rua Doutor Artur Rudge Ramos,Vila Caminho do Mar,98,2,1,Casa,1700,1841,0.1772496539244596,0.03257732861801848,-0.05536504964913233,0.15446193289334575,0,-1.0380319271229839,0
Rua Marquês Maricá,Sacomã,38,1,0,Studio e kitnet,1030,1053,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,0.14293964232361722,0
Rua Nossa Senhora Acheropita,Vila Santa Clara,42,1,1,Casa,1600,1715,-0.5794704252291224,-1.0421968680895024,-0.05536504964913233,-1.6770323429677572,0,-2.497549836046795,0
Rua Tanque Velho,Vila Nivi,42,2,0,Casa em condomínio,1500,1625,-0.5794704252291224,0.03257732861801848,-0.9385440628021179,-1.4854371594132219,0,-1.8849979412525395,0
